wealth,age,educ,marry
24456.,33,5,1
1897.,22,3,0
19556.,29,3,0
35919.,59,4,1
250553.,49,3,1
260001.,53,2,1
139595.,55,2,0
40346.,31,2,0
108301.,35,5,1
20967.,33,1,0
30613.,25,3,0
128059.,36,3,1
625063.,67,5,0
37143.,58,3,1
77513.,56,2,1
983029.,61,5,0
66940.,34,2,1
20411.,39,4,1
28753.,36,2,1
29325.,30,2,1
486459.,38,4,1
242165.,54,4,1
82504.,35,1,1
125694.,47,4,1
50864.,49,5,1
9448.,30,2,0
83781.,48,2,1
223353.,63,4,1
5782.,28,1,0
154189.,48,2,1
38608.,38,5,1
96791.,45,4,0
114180.,53,2,1
9216.,25,4,0
83713.,31,2,0
174414.,39,5,0
297419.,60,2,0
385123.,60,4,0
1525.,27,2,0
9370.,21,2,0
126406.,55,1,1
191917.,46,2,0
504623.,44,2,1
9095.,34,2,0
30262.,27,2,0
637810.,49,4,0
80404.,47,1,1
142894.,51,5,1
182148.,44,3,0
78306.,44,2,1
558412.,65,4,1
133848.,61,1,0
11401.,25,2,0
106604.,53,1,1
6758.,29,2,1
172204.,47,3,0
420799.,48,5,1
56456.,27,3,0
68832.,37,3,1
80030.,67,2,1
1624878.,63,4,1
66551.,68,3,1
257781.,54,3,1
327908.,42,4,1
150533.,37,4,1
545325.,42,1,1
13344.,37,1,1
134636.,36,5,1
1017268.,54,3,1
13565.,32,2,1
87743.,30,5,1
249059.,56,2,0
109558.,33,2,1
81809.,65,3,1
32657.,30,3,1
28488.,29,1,1
37919.,38,1,0
93538.,49,3,1
550281.,56,5,1
148449.,32,3,1
460212.,40,4,1
22256.,46,3,1
130939.,44,4,1
155145.,70,2,0
15566.,31,2,0
96032.,53,3,1
3748.,27,2,0
79243.,38,1,1
723888.,59,2,1
291231.,60,1,0
1864.,26,1,1
10707.,24,3,0
70355.,41,5,1
977046.,56,2,1
231722.,44,3,1
1196029.,42,4,1
9228.,22,3,0
50407.,51,4,1
1084286.,68,4,1
118091.,58,3,1
62607.,43,1,1
84613.,32,3,1
16735.,33,3,1
109582.,43,4,1
45195.,56,1,0
5228.,23,3,0
131089.,58,5,1
94692.,43,1,1
18693.,30,2,0
133399.,55,5,1
41039.,32,5,0
3050207.,65,5,1
104300.,44,2,1
812229.,51,2,1
361427.,43,2,1
720365.,52,5,1
11790.,27,3,0
7345.,23,2,0
399126.,36,2,1
15646.,48,1,1
120288.,36,4,1
17059.,42,1,1
62444.,54,3,1
96556.,37,4,1
600420.,45,4,1
213280.,54,1,1
13652.,22,2,0
10628.,22,4,0
730225.,52,4,1
27232.,43,5,1
2924.,24,1,1
5553.,27,3,1
80574.,43,2,1
27494.,53,2,0
75827.,43,3,1
19287.,24,4,0
63447.,29,4,1
310459.,40,5,1
165974.,45,4,1
89067.,31,5,1
2189.,23,1,1
45224.,35,1,1
118011.,32,4,0
74749.,65,3,0
670653.,53,4,1
72297.,43,2,1
159662.,46,3,1
380514.,58,1,1
101461.,57,2,1
67091.,56,2,1
64110.,53,2,0
238933.,42,5,1
74227.,49,2,0
4642.,23,4,0
5576510.,50,3,0
16304.,35,2,1
4985.,21,3,0
326026.,52,4,1
29915.,37,5,1
37060.,37,4,0
77311.,52,4,0
394207.,62,2,1
32054.,27,2,0
11662.,34,1,1
15834.,24,3,0
177281.,51,5,1
134258.,41,5,1
87615.,68,4,1
756281.,55,5,1
4956.,27,2,0
80069.,23,3,1
494288.,54,4,1
51804.,37,5,1
37202.,67,5,0
200515.,52,3,1
14625.,52,1,0
110789.,51,2,1
190411.,52,3,1
854805.,43,2,1
41787.,50,2,0
235791.,57,4,0
1777250.,53,4,1
150351.,48,1,0
647710.,52,3,1
199786.,54,4,1
4950.,29,4,0
24022.,22,4,0
5591.,23,2,0
45243.,62,2,0
240595.,56,3,1
289004.,48,4,1
1088701.,65,5,0
4349.,22,2,0
134377.,48,3,1
8926.,32,3,0
97423.,50,3,1
97567.,56,3,1
1438576.,52,3,1
637219.,50,4,0
515312.,43,5,1
833714.,51,2,0
311041.,47,2,0
165752.,60,4,1
26470.,30,2,1
8657.,24,4,0
410318.,51,4,1
24102.,43,2,0
1069716.,50,4,1
110867.,35,3,1
1499550.,59,4,1
10123.,25,4,1
4465.,37,2,0
13693.,29,2,1
27133.,37,4,1
24960.,40,2,0
399480.,33,3,1
148859.,46,2,0
75494.,49,3,1
5733.,28,3,1
7942.,24,4,0
2947.,27,3,1
20156.,26,3,0
3190.,33,3,1
138832.,45,4,0
26345.,36,4,1
53841.,29,2,1
25858.,38,2,1
5971.,28,3,1
452630.,71,5,1
22228.,35,3,0
49901.,37,1,1
140431.,56,3,1
118985.,32,5,1
1321201.,40,5,1
60871.,37,4,1
3356.,22,4,0
73195.,31,3,1
8086.,29,4,0
278218.,47,2,0
110585.,54,2,1
3295.,28,4,0
3128.,22,3,0
180333.,51,2,1
17508.,21,2,0
185076.,55,1,0
621094.,52,5,1
66638.,35,3,1
4905.,21,2,0
62583.,53,3,0
561265.,68,5,1
844437.,55,4,1
272679.,62,2,1
22801.,23,2,0
24459.,69,2,1
7472.,27,2,0
30503.,31,3,1
2072.,26,4,0
511263.,45,1,0
569108.,52,2,1
180757.,37,3,0
25457.,31,2,1
128752.,66,4,1
134409.,32,5,0
1120513.,46,4,1
63828.,40,5,0
198722.,61,2,1
106654.,55,2,1
352264.,50,2,1
29614.,31,5,1
41073.,41,2,1
49056.,43,2,1
1542364.,55,3,1
44882.,34,4,1
1647604.,40,4,1
993638.,60,5,1
146526.,59,3,1
69085.,58,2,0
4406421.,61,3,1
65914.,36,3,1
62024.,30,3,1
108723.,32,3,0
2701.,22,2,0
14598.,33,3,1
179875.,54,3,1
15531.,43,1,0
62434.,33,2,0
269473.,39,1,1
88729.,53,3,1
5578.,35,4,1
1847688.,51,2,1
56219.,67,5,1
71069.,38,3,1
291214.,39,1,1
623749.,72,5,1
4092.,40,3,0
13348.,23,4,0
111730.,52,3,1
8244.,37,3,1
52996.,44,1,1
871255.,52,3,1
30016.,31,1,0
36368.,38,4,1
1399194.,56,5,1
472984.,56,4,1
108643.,63,3,1
19994.,38,2,1
554559.,61,5,1
13647.,58,3,0
1734997.,61,2,1
1213.,29,2,0
60563.,63,4,0
114634.,32,3,0
1643167.,46,5,1
94144.,61,2,0
580137.,41,2,0
82579.,42,3,1
132021.,56,4,0
1416.,29,4,0
396140.,45,2,1
65573.,66,3,1
72197.,35,2,1
40426.,53,2,1
866038.,45,5,0
33330.,45,3,0
23374.,32,2,1
15806.,31,3,0
31150.,43,1,1
98827.,55,3,0
54365.,60,4,0
191744.,39,3,1
174653.,29,5,0
166381.,43,3,0
72328.,56,1,0
235877.,59,3,1
2493.,21,2,0
372422.,44,1,0
21782.,21,3,0
68687.,63,3,1
313427.,41,2,0
235233.,42,2,1
406855.,40,5,1
26743.,69,3,1
144209.,44,3,1
687.,26,2,0
258956.,40,5,1
55867.,57,5,1
37593.,38,4,1
53638.,39,3,1
40389.,45,2,1
2973.,23,4,0
142012.,40,5,1
35965.,34,4,1
16333.,52,3,0
78901.,26,2,0
8722.,21,2,0
778928.,59,4,1
107452.,43,3,1
6307.,24,2,0
69385.,31,3,1
57889.,63,1,0
526399.,48,2,1
442293.,59,2,1
4981.,23,4,0
28782.,32,3,1
28331.,33,4,1
48708.,71,2,1
327531.,40,4,1
91377.,37,3,1
5329.,28,4,1
979977.,63,4,1
132415.,40,4,1
28732.,25,2,0
154439.,50,3,1
222082.,56,2,1
11711.,37,3,0
122868.,45,3,1
30711.,28,4,0
51113.,37,3,0
71681.,52,2,1
83349.,59,5,1
3093.,31,3,1
163705.,65,2,1
445256.,43,3,1
35851.,33,4,0
2848311.,52,5,1
4301.,23,4,0
3988.,22,2,0
238144.,51,3,0
177983.,47,3,0
12734.,36,1,1
449766.,54,1,0
12719.,38,3,0
12237.,36,3,1
804768.,54,4,0
251688.,55,3,0
670.,25,2,0
32955.,23,3,0
2996.,30,1,0
821555.,57,3,1
285419.,47,5,1
3334.,25,2,1
16756.,61,3,0
16973.,40,2,0
228690.,49,2,1
203556.,40,4,0
123356.,67,5,1
56273.,35,2,1
4418.,24,3,0
79294.,40,3,0
43961.,43,3,1
1341037.,40,3,1
49769.,63,5,0
353936.,34,3,1
178206.,34,4,1
47552.,61,2,0
182983.,45,3,1
141523.,47,5,1
451341.,55,5,1
1862.,27,4,1
148375.,58,4,1
64376.,46,3,1
174311.,61,2,1
30283.,27,2,0
828182.,47,2,1
33460.,40,2,0
240904.,41,5,1
764151.,57,5,1
11864.,29,5,0
225.,24,3,0
260916.,40,5,1
31542.,32,2,1
865421.,60,3,1
20547.,31,4,0
5836.,27,2,0
75838.,53,3,1
90838.,43,4,1
315692.,55,4,1
346202.,80,5,1
1767839.,58,5,1
30411.,30,5,0
10812.,41,1,0
54244.,28,4,0
352882.,49,2,1
235960.,60,4,0
28112.,35,5,1
33961.,66,3,1
5056.,27,3,1
196069.,60,3,1
5031.,46,1,1
336354.,39,4,1
981279.,59,4,1
60865.,48,5,1
1084995.,51,2,0
1231.,27,1,1
79072.,48,2,0
1202087.,53,4,1
118054.,37,4,1
50002.,32,2,1
14036.,46,3,0
33452.,55,2,1
72089.,63,3,0
195669.,51,2,1
10789.,21,3,0
40708.,77,3,0
196110.,39,3,1
193839.,43,2,1
2075707.,66,4,1
3303.,23,2,0
597431.,51,3,1
365425.,49,4,1
5961.,25,1,0
9757.,28,2,0
327932.,41,4,0
168349.,56,4,1
164797.,37,4,0
40719.,40,2,1
289107.,57,4,1
442412.,43,4,0
579078.,53,4,1
36874.,35,3,1
233865.,45,4,1
82760.,67,4,1
11014.,25,2,0
1210685.,54,5,0
13600.,26,4,1
18949.,54,2,1
23049.,46,2,1
138042.,34,5,0
227918.,39,1,1
8423.,31,4,0
34114.,46,1,1
2850.,28,2,1
43372.,54,2,1
5988.,30,2,1
12885.,23,3,0
523244.,60,4,1
1006353.,63,3,1
56091.,36,2,1
31233.,64,5,1
42002.,36,3,1
4694.,22,3,0
75952.,31,2,0
1843.,24,1,0
13034.,26,1,1
361596.,69,3,1
433863.,41,4,1
215065.,37,4,1
503986.,53,3,1
30569.,39,2,1
10920.,28,5,1
30594.,48,3,0
162913.,50,5,1
234691.,73,2,0
59616.,52,4,0
28402.,40,2,1
39818.,47,2,0
61544.,42,2,1
1605953.,63,4,1
36237.,45,4,1
286316.,54,2,1
9730.,27,2,0
3918.,25,3,0
172242.,55,2,1
79443.,58,2,1
213597.,53,3,1
121191.,43,3,1
9252.,30,4,0
444108.,65,5,1
9805.,37,1,0
362938.,62,4,1
94216.,43,1,1
99270.,51,3,1
278867.,48,4,0
155786.,74,4,1
448429.,30,4,0
120157.,43,2,1
13295.,38,2,0
420473.,44,3,0
22211.,28,4,0
52401.,59,2,1
6293.,26,2,1
855149.,39,3,0
235805.,45,5,0
531.,23,2,0
22044.,33,2,0
56998.,48,1,0
291132.,53,4,1
1500287.,39,2,1
143847.,40,3,1
16051.,24,4,0
170982.,65,3,1
7842.,22,2,0
70881.,52,5,1
60402.,42,5,1
445176.,54,4,0
146246.,36,3,1
7038.,27,4,0
122003.,44,4,0
76794.,61,5,1
7886.,26,2,0
21516.,42,2,1
661530.,59,5,1
61250.,21,3,0
26571.,36,5,1
22442.,51,2,1
160371.,48,2,1
896.,24,3,0
54950.,32,2,0
6770.,21,2,0
58752.,40,5,1
48991.,64,3,1
50340.,42,5,1
105276.,56,2,1
7183.,24,3,1
34771.,29,3,0
1022678.,41,2,1
40276.,62,2,1
425752.,46,3,1
4959.,22,1,0
311145.,59,3,0
176630.,39,2,0
246962.,51,4,1
103792.,43,3,1
2773.,23,3,0
12680.,52,2,0
1584.,23,3,0
324125.,42,1,0
350202.,47,3,1
175936.,48,4,1
471642.,59,2,1
8490.,22,4,0
114985.,48,3,1
283346.,37,2,1
21104.,25,4,1
216364.,51,5,0
1133192.,64,1,1
8695.,38,4,1
458650.,59,5,1
18879.,33,3,0
227237.,64,3,0
507.,25,1,0
335187.,53,3,0
248483.,52,3,0
289950.,47,2,1
2501.,21,3,0
92739.,33,3,0
176487.,30,3,0
28206.,31,4,1
1722.,23,4,0
421859.,38,5,1
94280.,58,2,1
80018.,34,5,1
47214.,51,3,1
128013.,48,2,1
10076.,29,2,1
49191.,34,2,1
218801.,32,4,1
52308.,57,5,1
101984.,57,1,1
443341.,63,5,0
138541.,38,5,1
434262.,50,2,1
29067.,64,2,0
7120.,33,1,1
2160.,23,3,0
173509.,62,4,0
892101.,56,2,1
76383.,31,2,1
167692.,38,5,1
10044.,24,3,0
477537.,57,2,1
40094.,49,4,1
14519.,70,2,1
99589.,51,2,1
55931.,42,5,0
4909.,21,3,0
18836.,28,3,0
17856.,55,3,0
132644.,51,3,1
103300.,48,3,0
250609.,80,4,1
34139.,31,3,0
145234.,32,3,1
1106202.,57,3,1
22400.,57,1,1
28975.,59,3,1
95021.,38,2,0
85524.,40,4,1
21212.,25,2,0
15455.,21,2,0
74223.,52,2,1
979207.,54,3,1
232151.,53,2,0
1317298.,56,1,1
197533.,30,4,1
29656.,46,4,1
1532541.,53,2,1
3066.,29,4,0
56633.,31,2,0
404815.,56,3,1
1676530.,44,3,1
154451.,43,5,0
240011.,54,4,1
4454.,24,3,0
421707.,61,4,1
3956.,25,4,0
162832.,68,4,1
294719.,37,3,1
1792.,25,1,0
23268.,30,1,0
282454.,63,2,1
373746.,63,4,1
91854.,33,5,1
17079.,30,4,0
24809.,34,2,0
23252.,34,4,1
336657.,49,5,0
1534.,24,3,0
249465.,57,3,0
64293.,38,4,1
45755.,45,3,1
7651.,22,3,0
5867.,25,4,0
23831.,25,4,0
69734.,45,4,1
970264.,56,5,0
148334.,61,3,1
3165.,24,3,0
3954.,24,3,0
740934.,62,3,1
1144.,23,2,0
6890.,27,3,1
61072.,32,3,1
144376.,57,2,1
26840.,36,2,1
50171.,40,4,1
4182.,25,3,0
195290.,71,5,1
4397.,26,2,0
19147.,24,4,0
22445.,31,2,0
89044.,31,5,1
12068.,32,2,1
87794.,32,5,1
118914.,36,5,0
3578571.,53,1,1
5795.,27,3,0
94009.,70,3,0
232815.,57,3,1
104200.,34,4,0
200896.,61,4,0
69334.,55,2,1
5169.,26,2,0
38501.,29,3,1
169378.,46,5,1
722253.,53,5,1
1449710.,54,5,1
9597.,35,2,1
133957.,48,2,0
57043.,45,3,1
35419.,40,1,1
26383.,29,2,1
103174.,42,5,1
7438.,49,2,0
110865.,38,2,1
28031.,42,5,1
28045.,77,2,1
69943.,76,3,1
1157518.,50,4,0
69999.,57,3,1
42841.,29,2,0
75307.,41,1,1
7723.,23,2,0
111314.,63,2,1
338928.,60,1,0
66301.,48,4,0
90503.,32,3,0
80525.,58,3,1
28229.,23,2,0
24196.,29,4,1
123091.,33,4,0
10447.,21,3,0
467218.,54,2,1
9798.,37,4,0
22490.,52,5,0
4386.,22,2,0
694.,21,3,0
26856.,62,4,1
75252.,49,3,1
1499.,22,3,0
8296.,26,3,0
18021.,30,4,1
716730.,50,5,1
155568.,35,3,1
206170.,35,4,1
18462.,26,3,0
273129.,66,3,1
48030.,37,3,0
146031.,67,5,1
77566.,64,2,1
71267.,27,2,0
444023.,59,3,1
221074.,48,4,1
32700.,46,2,1
29693.,40,2,1
851239.,59,4,1
27839.,36,4,0
1444664.,72,5,1
69669.,52,5,1
209941.,32,2,0
58357.,50,4,1
326411.,31,4,1
190217.,57,1,1
453751.,48,4,1
537933.,49,4,1
165284.,56,2,0
445725.,59,5,1
384736.,56,2,1
10026.,30,4,0
2081085.,74,5,1
13937.,57,2,1
50137.,32,2,1
41492.,33,2,1
6126.,22,2,1
2158.,21,3,0
244013.,43,3,1
31301.,30,4,1
547776.,52,3,1
48531.,56,2,0
136343.,69,1,0
20417.,29,3,0
320210.,43,4,0
5333.,34,1,0
126740.,47,2,0
206239.,58,4,1
169521.,62,2,1
120728.,40,3,1
17953.,58,4,0
13822.,32,4,0
856997.,51,2,1
450596.,45,5,1
6090.,37,3,1
28612.,34,3,1
70352.,45,1,0
105360.,38,3,1
31326.,32,2,0
6769.,22,2,0
54267.,23,4,0
109247.,29,3,1
12872.,29,2,0
22831.,36,2,1
324808.,52,2,1
1407185.,50,4,1
16801.,47,1,0
4904.,28,3,1
68863.,64,3,1
318675.,46,4,0
1056753.,62,3,1
8021.,28,3,0
21914.,58,2,1
281555.,58,1,1
12990.,27,5,0
235352.,41,4,1
33176.,37,2,0
3832.,25,1,0
6723.,27,2,0
220357.,43,2,1
34405.,40,3,1
420327.,51,2,1
49036.,43,2,1
381897.,41,1,1
10936.,23,2,0
1677527.,34,2,0
469657.,60,3,0
33717.,35,4,1
249846.,52,4,1
3705814.,67,4,1
5940.,26,3,0
61279.,40,3,1
485647.,46,5,0
23508.,74,3,1
5261.,27,2,0
34551.,33,4,0
7519.,27,4,1
459483.,54,5,1
5653.,27,3,1
177455.,48,2,1
115365.,55,4,1
4290.,22,3,1
7291.,22,2,0
346771.,67,2,1
24677.,25,4,1
24316.,22,3,1
107897.,59,4,1
181754.,37,3,0
50169.,38,4,0
57084.,63,2,1
18007.,31,4,1
37059.,67,4,1
31217.,32,4,0
69356.,70,3,1
486970.,30,4,0
2160.,28,4,0
89780.,38,3,1
13065.,24,2,0
91746.,66,3,1
39012.,24,4,0
326339.,45,3,1
68300.,57,1,0
170378.,58,3,1
84938.,58,5,1
28339.,63,3,1
97953.,31,1,1
2871.,24,2,0
417846.,54,3,1
38293.,30,2,0
5575.,24,4,0
12037.,67,4,1
8149.,60,4,0
353192.,52,4,1
2055713.,50,4,1
156079.,45,3,1
195300.,34,2,1
151412.,62,5,1
10320.,61,3,1
22780.,44,2,1
3651.,25,2,0
145215.,53,3,1
766611.,50,3,0
31763.,30,3,1
56235.,56,2,1
7695.,23,3,0
135795.,45,4,1
39294.,38,3,1
64178.,47,2,1
3822.,60,2,1
109286.,31,2,1
53072.,57,3,0
7273.,26,2,0
72307.,48,3,1
33591.,28,2,0
139347.,51,1,1
260708.,57,3,1
3822.,29,3,0
71745.,62,1,0
150043.,30,2,1
3188.,27,4,0
356312.,59,3,1
96018.,50,2,1
195701.,48,3,1
505445.,33,5,0
8714.,55,1,1
53417.,31,4,0
22260.,37,3,0
46263.,31,3,0
127838.,37,4,1
299086.,44,5,1
85538.,57,3,1
61767.,49,3,1
755110.,54,4,1
9398.,34,3,1
1848.,27,3,0
110318.,37,4,1
464958.,41,5,1
35893.,33,2,1
15679.,47,5,1
101089.,33,4,1
330749.,56,2,1
3742.,33,2,1
142085.,54,2,1
8904.,27,2,1
331638.,60,5,1
21885.,51,3,1
262228.,51,2,1
42027.,31,3,0
1631996.,55,3,1
19244.,38,2,0
250930.,44,1,1
214000.,62,3,1
122696.,67,4,0
30212.,25,4,0
72488.,34,3,1
1535915.,72,4,0
254196.,56,2,1
210905.,57,1,1
189467.,44,4,1
225213.,57,5,1
185347.,44,3,0
59745.,45,4,1
162854.,45,4,1
1619724.,62,3,1
25187.,42,4,0
66625.,54,3,1
67093.,70,2,1
3194.,23,3,0
1577063.,44,4,1
940260.,60,3,0
23665.,58,3,0
114212.,50,4,1
46716.,34,2,1
2028.,22,4,0
55997.,38,1,0
46313.,33,2,1
28107.,36,1,0
68953.,58,2,1
8398.,34,2,0
391364.,49,4,0
558841.,50,4,1
236723.,64,3,1
313278.,52,3,1
269435.,34,3,0
54323.,43,4,1
1313151.,58,3,1
9617.,48,2,1
422669.,54,4,1
11779.,28,5,0
63299.,35,3,0
113632.,45,3,1
3906.,37,2,1
210648.,51,1,1
7057.,26,3,1
8076666.,56,5,1
795415.,62,4,0
183251.,44,2,1
72767.,49,2,1
50676.,44,2,0
400991.,40,3,1
178578.,63,4,1
12261.,23,2,0
63401.,34,3,1
4022.,28,4,0
4622.,29,2,0
25214.,23,4,0
43424.,37,3,1
74055.,49,2,1
19171.,48,4,1
13941.,45,3,0
5426.,26,5,0
122182.,54,3,0
328348.,39,4,1
134828.,31,5,1
105661.,50,1,0
118490.,30,2,1
997767.,47,4,0
8747.,25,3,0
40880.,62,2,0
183712.,59,2,1
137725.,58,1,1
212978.,53,4,1
61145.,33,4,0
14576.,33,4,1
36646.,31,4,0
181310.,62,3,1
180734.,52,3,1
31423.,35,2,0
1216597.,56,1,0
616220.,40,4,1
29823.,32,3,1
161095.,44,3,1
1633.,21,2,0
190382.,31,4,1
75244.,43,3,1
17987.,50,3,1
60328.,30,5,0
101757.,50,4,1
664711.,57,2,1
13831.,25,3,0
534224.,56,3,1
775131.,44,2,0
4070.,23,3,1
687806.,65,1,0
47404.,53,1,1
2379984.,72,5,1
38452.,59,4,1
204929.,50,3,0
35877.,78,4,0
28164.,31,3,0
139086.,51,3,1
6735.,28,4,1
144983.,47,5,1
701848.,52,5,1
624045.,45,2,0
272760.,47,4,1
55061.,53,3,1
118684.,45,2,1
474547.,57,2,1
96217.,58,3,0
69454.,61,5,1
338991.,60,2,1
202202.,40,2,1
7190.,22,4,0
1791.,25,4,0
50942.,36,4,1
305096.,52,2,0
13336.,27,3,0
51374.,42,4,1
79063.,48,4,1
53596.,30,1,0
2005794.,54,3,1
137911.,63,3,1
22611.,37,3,1
370765.,30,1,0
68906.,39,3,0
561478.,74,5,1
31060.,30,2,0
152722.,59,4,1
480652.,63,5,1
70230.,46,3,1
411403.,37,4,1
151538.,45,3,1
66478.,35,5,1
31530.,33,1,1
161161.,64,4,1
401228.,53,4,1
337911.,54,4,1
490234.,46,5,0
11930.,34,1,0
99345.,58,2,1
8092.,37,4,1
51470.,53,2,1
8034.,25,3,0
757214.,43,2,1
14890.,22,3,0
49903.,35,3,1
646741.,45,1,0
72441.,63,3,0
671207.,32,4,1
286697.,31,2,0
264602.,51,4,1
111856.,42,2,1
38157.,33,4,1
34985.,39,3,1
1424471.,51,5,1
113280.,57,2,1
357953.,49,3,1
36117.,51,4,1
140204.,44,2,0
239818.,50,2,0
7826.,30,3,0
42189.,36,4,0
225667.,62,4,1
4399.,29,3,0
38611.,48,3,0
1608353.,52,3,0
42713.,51,3,1
25715.,30,1,1
45972.,35,2,1
1879.,24,2,0
32191.,61,2,0
981750.,46,5,1
33086.,40,2,0
864966.,50,4,1
951503.,32,4,1
18891.,31,3,1
17040.,25,4,0
147111.,61,2,1
56132.,21,2,0
116873.,25,4,0
151394.,62,4,1
35357.,61,4,0
5635.,30,5,1
12944.,45,1,1
444218.,51,2,0
304616.,66,4,1
129927.,50,2,1
10539.,46,2,0
9178.,27,4,0
1149718.,55,5,1
53663.,60,2,0
142252.,41,3,0
332459.,62,2,1
1897.,28,1,0
375362.,47,3,1
31360.,22,4,0
1807.,28,3,0
487272.,45,5,1
348206.,62,4,0
673855.,47,2,0
146831.,57,2,1
21014.,51,1,1
263842.,55,4,1
99362.,46,4,1
390816.,67,2,1
262230.,39,3,1
3075.,25,4,0
10199.,32,2,1
19753.,47,3,1
20044.,31,3,0
189035.,40,2,1
38111.,31,3,1
35795.,59,5,1
50623.,33,3,1
93934.,31,4,1
22230.,31,3,1
85311.,47,3,0
101667.,51,1,1
5058.,21,2,0
137277.,36,3,0
3879.,22,3,1
12176.,31,4,1
31786.,34,4,1
120827.,66,2,1
15521.,71,3,1
1479663.,69,4,1
136698.,36,4,1
164909.,73,3,0
218100.,39,2,1
5939002.,59,2,1
5069.,22,1,1
826578.,35,5,0
35925.,47,4,1
866111.,49,3,1
37796.,44,1,1
8315.,22,2,0
39035.,31,3,0
32328.,44,2,0
25293.,25,4,0
46710.,56,3,1
445442.,49,4,1
31694.,48,3,1
224844.,31,4,1
875389.,49,5,1
123219.,45,4,1
9917.,38,5,1
14525.,29,2,1
899560.,57,4,1
227113.,33,2,0
7537.,28,3,1
21974.,23,3,0
8085.,27,2,1
986564.,68,4,1
189336.,50,3,1
19341.,25,3,1
80857.,46,4,1
5509.,24,2,0
995.,21,3,0
24917.,48,4,1
43324.,65,5,1
1190927.,70,5,0
615426.,39,5,0
6499.,26,4,0
24896.,45,3,1
2858.,27,1,0
8115.,38,2,0
89611.,57,3,1
322337.,55,4,1
47214.,35,4,1
16485.,29,3,0
123196.,50,2,1
66486.,24,4,0
7961.,24,2,0
15969.,26,4,0
2852.,26,1,0
70167.,40,3,1
209753.,40,1,0
147703.,54,4,1
59842.,44,3,1
5353.,28,2,0
8505.,43,4,1
505870.,46,4,1
1838996.,54,5,1
16862.,40,2,1
55464.,68,5,1
4623.,28,3,0
2750.,38,2,1
19180.,24,3,0
76716.,31,3,1
246596.,41,5,1
8202.,24,2,0
3542.,23,3,0
15441.,32,1,1
344564.,57,2,1
53997.,40,3,1
55072.,47,5,1
1864.,28,3,1
79635.,45,3,0
9271.,25,4,0
229810.,44,5,1
362243.,45,1,1
54029.,33,2,0
304110.,63,3,1
11015.,60,2,1
114328.,62,3,1
69158.,48,5,1
184304.,48,2,0
148980.,71,2,1
228929.,54,5,1
133521.,33,3,1
54735.,48,2,1
43683.,33,2,1
462588.,50,4,1
75966.,43,2,1
73196.,29,2,1
2474.,25,3,1
135348.,62,2,1
5537.,29,4,1
1124.,23,3,0
9801.,24,3,0
2802.,24,4,0
309928.,56,4,1
566315.,57,5,1
185916.,64,2,1
242529.,61,1,1
40801.,61,1,0
2990.,25,5,0
1330.,25,3,0
65857.,21,2,0
81756.,64,1,1
80711.,56,2,1
3128.,26,3,1
124457.,30,4,0
2826.,25,3,0
6528.,25,3,0
333823.,57,2,1
425920.,51,3,0
988520.,44,5,0
71311.,48,4,1
137131.,31,4,1
442147.,55,5,1
199055.,42,5,1
36941.,40,3,1
11737.,28,4,0
40416.,58,5,1
222941.,50,4,0
84782.,44,2,1
717002.,55,3,0
1012.,24,4,0
185365.,65,4,1
429041.,48,4,1
54570.,37,5,0
512258.,53,4,1
720532.,57,4,1
1857.,22,1,0
102478.,42,2,1
9161.,36,3,0
47575.,41,1,1
460654.,52,4,1
473440.,43,5,1
51721.,58,3,1
696217.,63,5,1
167896.,36,4,1
19998.,58,2,1
64077.,46,4,1
80749.,66,4,1
82478.,37,3,1
19983.,56,2,1
4116.,28,3,1
13368.,31,2,0
61229.,34,3,1
1863.,22,2,1
293230.,60,4,1
321977.,49,4,1
5099.,23,3,0
42772.,22,1,1
215665.,55,3,1
35186.,51,2,1
37786.,34,3,0
11768.,37,1,1
134333.,44,3,1
88415.,50,2,1
4470.,23,3,0
79165.,37,5,1
7860.,40,3,1
3237.,23,3,1
13578.,29,3,0
239389.,40,2,1
13503.,27,1,0
147945.,31,2,1
44194.,23,3,0
177733.,62,4,1
783748.,41,3,1
101346.,50,5,1
45611.,36,3,1
580165.,60,3,0
26944.,34,3,0
119149.,62,4,1
1342000.,44,5,1
63577.,80,5,1
1202814.,60,4,1
164322.,51,2,1
61314.,34,3,1
6953.,23,2,0
73737.,50,4,1
1986.,27,2,1
266954.,37,2,0
1974498.,67,2,1
844481.,52,3,1
192886.,36,3,1
9836.,70,2,1
258017.,43,4,0
47830.,32,5,0
18884.,58,2,1
32221.,36,4,1
497899.,77,4,0
887043.,59,4,1
992.,21,3,0
79739.,78,5,0
461217.,59,5,1
175989.,59,2,0
604198.,48,2,0
179761.,53,4,1
88782.,57,5,0
53275.,44,2,0
2045.,23,4,0
110937.,46,4,1
70163.,55,3,1
31881.,45,4,0
44613.,72,4,1
108350.,52,4,1
37693.,62,3,1
1995152.,52,4,1
106357.,51,2,1
225453.,46,2,1
321170.,52,4,1
37931.,25,1,0
79703.,27,2,1
52341.,39,3,0
637448.,39,5,1
97679.,34,2,1
74219.,46,3,1
1061330.,44,5,1
13046.,34,2,0
24184.,35,3,1
77247.,64,5,0
27122.,34,2,1
161552.,45,4,1
97849.,35,4,0
49791.,59,4,1
515895.,57,5,1
104224.,27,4,0
315660.,53,2,1
21273.,31,1,1
342085.,57,3,1
